PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
902300040,70,RM,53.0,9863,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,6,1927,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,196.0,Rec,210.0,322.0,728.0,GasA,TA,Y,SBrkr,914,728,0,1642,0.0,1.0,1,1,4,1,TA,9,Typ,1,Gd,Detchd,1927.0,Unf,1.0,374.0,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2007,WD ,Abnorml,145000
902301030,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,702.0,702.0,GasA,Gd,Y,SBrkr,842,630,0,1472,0.0,0.0,1,0,3,1,Gd,6,Typ,0,,Detchd,1925.0,Unf,1.0,250.0,TA,Fa,P,0,0,84,0,0,0,,GdWo,,0,7,2007,WD ,Normal,125000
902301130,70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,168.0,Unf,0.0,448.0,616.0,GasA,Ex,Y,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa,Y,280,0,143,0,0,0,,,,0,6,2007,WD ,Normal,114000
902302150,190,RM,85.0,13600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,662.0,GasA,TA,N,SBrkr,1422,915,0,2337,0.0,0.0,2,0,5,2,TA,10,Min2,0,,Detchd,1945.0,Unf,2.0,560.0,TA,TA,Y,0,57,0,0,0,0,,,,0,9,2007,WD ,Normal,90000
902303100,50,RM,56.0,8398,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,Gd,No,BLQ,259.0,Unf,0.0,667.0,926.0,GasA,TA,Y,SBrkr,991,659,0,1650,0.0,0.0,2,0,3,1,TA,6,Typ,0,,Detchd,1979.0,Unf,2.0,468.0,TA,TA,N,128,103,0,0,0,0,,,,0,11,2007,WD ,Normal,144100
902304040,70,RM,90.0,9900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,1008.0,1008.0,GasW,TA,Y,SBrkr,1178,1032,0,2210,0.0,0.0,2,0,5,1,Fa,8,Typ,0,,Detchd,1930.0,Unf,1.0,205.0,Fa,TA,N,0,48,0,0,0,0,,,,0,5,2007,WD ,Normal,117500
902305010,70,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1930,2005,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,Rec,316.0,Unf,0.0,371.0,687.0,GasA,Gd,Y,SBrkr,687,671,0,1358,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,2004.0,Unf,1.0,336.0,TA,TA,Y,0,32,0,0,0,0,,MnPrv,,0,7,2007,WD ,Partial,124500
902330090,75,RM,75.0,13500,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,819.0,819.0,GasA,TA,Y,FuseA,1312,1142,0,2454,0.0,0.0,2,0,3,1,TA,8,Typ,1,Gd,Attchd,1950.0,Unf,2.0,576.0,TA,TA,N,0,148,150,0,0,0,,MnPrv,,0,2,2007,WD ,Normal,185000
902332030,190,C (all),60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,1046.0,Unf,0.0,168.0,1214.0,GasW,Ex,N,SBrkr,1260,1031,0,2291,0.0,1.0,2,0,4,2,TA,9,Typ,1,Gd,Detchd,1900.0,Unf,2.0,506.0,TA,TA,Y,0,0,0,0,99,0,,,,0,11,2007,WD ,Normal,133900
902401030,40,RM,40.0,5400,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,370.0,Unf,0.0,779.0,1149.0,GasA,Gd,Y,FuseA,1149,467,0,1616,0.0,0.0,2,0,3,1,Gd,5,Typ,0,,Detchd,1926.0,Unf,1.0,216.0,TA,TA,Y,0,0,183,0,0,0,,,,0,10,2007,WD ,Normal,152000
902404010,30,RM,90.0,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338.0,Unf,0.0,1221.0,1559.0,GasA,Gd,Y,SBrkr,1559,0,0,1559,1.0,0.0,1,0,2,1,TA,5,Min2,0,,Detchd,1948.0,Unf,2.0,812.0,TA,TA,Y,0,116,230,0,0,0,,GdWo,,0,6,2007,COD,Normal,153500
902408080,70,RM,60.0,10800,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,718.0,718.0,GasA,Ex,Y,SBrkr,1576,978,0,2554,0.0,0.0,1,1,3,1,TA,8,Typ,0,,Detchd,1996.0,Unf,2.0,704.0,TA,TA,P,0,48,143,0,0,0,,,,0,7,2007,WD ,Normal,159500
902427040,50,RM,52.0,9439,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,324.0,Unf,0.0,588.0,912.0,GasA,Gd,Y,FuseA,912,336,0,1248,0.0,0.0,1,0,2,1,TA,6,Typ,0,,Detchd,1957.0,Unf,1.0,160.0,Fa,Fa,Y,0,0,192,0,0,0,,,,0,3,2007,WD ,Normal,87000
902427140,20,RM,52.0,8626,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,968,0,0,968,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1956.0,Unf,1.0,331.0,Fa,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD ,Normal,104500
902427180,80,RM,76.0,11800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,SLvl,4,7,1949,2002,Gable,CompShg,Stucco,Wd Sdng,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,1382,0,0,1382,0.0,0.0,2,0,1,1,TA,6,Mod,1,TA,Attchd,1957.0,RFn,1.0,384.0,TA,TA,Y,0,40,0,0,0,0,,,,0,5,2007,WD ,Normal,110000
903236130,70,RM,47.0,7755,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1918,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,FuseA,1100,1164,0,2264,0.0,0.0,2,1,4,1,TA,8,Typ,0,,Detchd,1950.0,Unf,1.0,408.0,TA,TA,Y,0,152,0,0,0,0,,MnPrv,,0,5,2007,WD ,Normal,200000
903426010,70,RM,,5700,Pave,,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,336.0,Unf,0.0,336.0,672.0,GasA,Gd,N,FuseA,672,672,0,1344,1.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1979.0,Unf,2.0,456.0,TA,TA,Y,0,0,70,0,0,0,,GdPrv,,0,9,2007,WD ,Normal,140000
903427040,50,RM,60.0,8520,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168.0,LwQ,546.0,0.0,714.0,GasW,TA,N,SBrkr,1664,862,0,2526,0.0,0.0,2,0,5,1,Gd,10,Typ,1,Gd,Detchd,1916.0,Unf,1.0,216.0,TA,TA,Y,88,15,0,0,0,0,,GdWo,,0,8,2007,CWD,Family,136000
903430040,45,RM,40.0,5680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,592.0,592.0,GasA,TA,N,FuseA,933,240,0,1173,0.0,0.0,2,0,3,1,TA,7,Typ,0,,Detchd,1920.0,Unf,1.0,240.0,TA,Fa,Y,0,25,77,0,0,0,,MnPrv,,0,9,2007,WD ,AdjLand,113000
903430050,50,RM,40.0,5680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,969.0,969.0,GasA,TA,N,FuseA,969,245,0,1214,0.0,0.0,1,0,2,1,TA,6,Typ,0,,Detchd,1920.0,Unf,1.0,216.0,TA,TA,N,0,0,77,0,0,0,,MnPrv,,0,9,2007,WD ,AdjLand,117000
903450060,50,RM,,7758,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,TA,No,LwQ,224.0,Unf,0.0,816.0,1040.0,GasA,Ex,Y,FuseF,1226,592,0,1818,0.0,0.0,1,1,4,1,TA,7,Typ,2,TA,Detchd,1951.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,184,0,,,,0,6,2007,WD ,Normal,169500
903451110,45,RM,57.0,7449,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,637.0,637.0,GasA,Ex,Y,FuseF,1108,0,0,1108,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1930.0,Unf,1.0,280.0,TA,TA,N,0,0,205,0,0,0,,GdPrv,,0,6,2007,WD ,Normal,139400
903453080,80,RM,120.0,13200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,SLvl,6,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,234.0,TA,TA,CBlock,TA,TA,No,BLQ,375.0,Unf,0.0,366.0,741.0,GasA,Fa,Y,SBrkr,1497,797,0,2294,0.0,0.0,3,0,5,1,TA,9,Typ,1,Gd,Attchd,1963.0,Unf,2.0,658.0,TA,TA,Y,0,110,0,0,0,0,,,,0,4,2007,WD ,Normal,202500
903454010,70,RM,60.0,6882,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,684.0,684.0,GasA,TA,Y,SBrkr,773,582,0,1355,0.0,0.0,1,1,3,1,Gd,7,Typ,0,,,,,0.0,0.0,,,Y,136,0,115,0,0,0,,,,0,3,2007,WD ,Normal,127000
903454090,50,RM,50.0,9000,Pave,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,780,595,0,1375,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,1979.0,Unf,1.0,544.0,TA,TA,P,0,162,0,0,126,0,,,,0,12,2007,WD ,Normal,141000
903456110,60,RM,60.0,9780,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,7,9,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,LwQ,354.0,Rec,398.0,224.0,976.0,GasA,Ex,Y,SBrkr,976,976,0,1952,0.0,0.0,1,1,4,1,Gd,8,Typ,2,TA,Detchd,1950.0,Fin,1.0,299.0,TA,TA,Y,285,0,0,0,216,0,,,,0,4,2007,WD ,Normal,212300
903457040,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,375.0,Unf,0.0,763.0,1138.0,GasA,Gd,Y,SBrkr,1138,1042,0,2180,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,2006.0,Unf,2.0,720.0,TA,TA,N,0,0,170,0,0,0,,,,0,5,2007,WD ,Normal,161000
903457130,190,RM,52.0,4330,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,4,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Rec,681.0,ALQ,127.0,0.0,808.0,GasA,TA,Y,SBrkr,838,477,0,1315,1.0,0.0,2,0,3,1,TA,5,Typ,0,,Detchd,1958.0,RFn,2.0,436.0,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2007,COD,Abnorml,99500
903458020,75,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,530.0,530.0,GasA,TA,N,SBrkr,581,530,0,1111,0.0,0.0,1,0,3,1,Fa,6,Typ,0,,Detchd,1935.0,Unf,1.0,288.0,TA,TA,N,0,0,144,0,0,0,,,,0,3,2007,WD ,Normal,101000
903458060,30,RM,40.0,4800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197.0,Unf,0.0,999.0,1196.0,GasA,Ex,Y,FuseA,1196,0,0,1196,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1957.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,WD ,Normal,109900
903475040,50,RM,,12358,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,360.0,Unf,0.0,360.0,720.0,GasA,TA,Y,SBrkr,854,0,528,1382,0.0,0.0,1,1,2,1,TA,7,Typ,0,,Detchd,1991.0,Unf,2.0,660.0,TA,TA,Y,237,0,0,0,0,0,,,,0,5,2007,WD ,Normal,128500
903475060,190,RM,60.0,10120,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,925.0,925.0,GasA,TA,N,FuseF,964,925,0,1889,0.0,0.0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,1960.0,Unf,1.0,308.0,TA,TA,N,0,0,264,0,0,0,,MnPrv,,0,1,2007,WD ,Normal,122000
903476100,45,RM,55.0,4388,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Unf,5,7,1930,1950,Gable,CompShg,WdShing,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,LwQ,116.0,Unf,0.0,556.0,672.0,GasA,Ex,Y,SBrkr,840,0,0,840,0.0,0.0,1,0,3,1,TA,5,Typ,1,TA,,,,0.0,0.0,,,N,0,0,0,0,0,0,,,,0,6,2007,WD ,Normal,87000
903484080,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,771.0,771.0,GasA,Fa,Y,SBrkr,866,504,114,1484,0.0,0.0,2,0,3,1,TA,6,Sal,0,,Detchd,1910.0,Unf,1.0,264.0,TA,Fa,N,14,211,0,0,84,0,,,,0,9,2007,COD,Abnorml,50000
904302010,190,RL,59.0,4484,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,485.0,Unf,0.0,187.0,672.0,GasA,TA,N,SBrkr,778,504,0,1282,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1942.0,Unf,1.0,240.0,TA,TA,Y,0,88,0,0,0,0,,MnPrv,,0,7,2007,WD ,Normal,108500
905475270,20,RL,60.0,5400,Pave,,Reg,HLS,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,453.0,Unf,0.0,411.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,1.0,1,0,3,1,TA,6,Typ,0,,Attchd,1958.0,Unf,1.0,399.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD ,Normal,118000
909176080,190,RH,60.0,10896,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,Fa,No,LwQ,256.0,Unf,0.0,1184.0,1440.0,GasA,Ex,Y,FuseA,1440,1440,515,3395,0.0,0.0,2,0,8,2,Fa,14,Typ,0,,,,,0.0,0.0,,,N,0,110,0,0,0,0,,,,0,3,2007,WD ,Abnorml,200000
909176170,90,RL,60.0,10890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,371.0,Unf,0.0,925.0,1296.0,Grav,Fa,N,FuseA,1296,1296,0,2592,2.0,0.0,2,0,6,2,TA,12,Min2,0,,,,,0.0,0.0,,,Y,0,742,240,0,0,0,,,Shed,1512,1,2007,WD ,AdjLand,150000
909252010,50,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569.0,Unf,0.0,162.0,731.0,GasA,Ex,Y,SBrkr,981,787,0,1768,1.0,0.0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,0,264,0,0,0,,MnPrv,,0,6,2007,WD ,Normal,175000
910200040,50,RM,85.0,8500,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,793.0,793.0,GasW,TA,N,FuseF,997,520,0,1517,0.0,0.0,2,0,3,1,Fa,7,Typ,0,,,,,0.0,0.0,,,N,0,0,144,0,0,0,,,,0,8,2007,WD ,Normal,115000
910200110,50,RM,50.0,7000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,375.0,Unf,0.0,345.0,720.0,GasA,Gd,Y,FuseA,720,495,0,1215,0.0,0.0,1,0,3,1,Gd,6,Typ,0,,Detchd,1965.0,Fin,2.0,720.0,TA,TA,Y,0,0,30,0,0,0,,MnPrv,,0,5,2007,WD ,Normal,141000
910201020,45,RM,50.0,5000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,116.0,Unf,0.0,604.0,720.0,GasA,Po,N,FuseF,803,0,0,803,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1941.0,Unf,2.0,360.0,TA,TA,Y,0,0,244,0,0,0,,,,0,12,2007,WD ,Normal,87000
910201050,50,RM,50.0,7288,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,Ex,Y,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,TA,6,Typ,0,,,,,0.0,0.0,,,N,0,0,0,176,0,0,,,,0,9,2007,WD ,Normal,129850
910201110,50,RM,50.0,6060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,732.0,732.0,GasA,Gd,Y,SBrkr,772,351,0,1123,0.0,0.0,1,0,3,1,TA,4,Typ,0,,Detchd,1979.0,Unf,1.0,264.0,TA,TA,P,0,0,140,0,0,0,,MnPrv,,0,6,2007,WD ,Normal,100000
910201180,70,RM,50.0,9060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,ALQ,548.0,Unf,0.0,311.0,859.0,GasA,Ex,Y,SBrkr,942,886,0,1828,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Detchd,,,,,,,Y,174,0,212,0,0,0,,MnPrv,,0,3,2007,WD ,Alloca,150909
910202030,30,RM,46.0,3672,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1922.0,Unf,1.0,100.0,Fa,Fa,N,0,0,96,0,0,0,,,,0,9,2007,WD ,Normal,75200
910203290,30,RM,59.0,8263,Pave,,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1012.0,1012.0,GasA,TA,Y,FuseA,1012,0,0,1012,0.0,0.0,1,0,2,1,TA,6,Typ,1,Gd,Detchd,1920.0,Unf,1.0,308.0,TA,TA,Y,0,22,112,0,0,0,,MnPrv,,0,5,2007,WD ,Normal,118400
910204090,30,RM,60.0,8967,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,961.0,961.0,GasA,Gd,Y,Mix,1077,0,0,1077,0.0,0.0,1,0,2,1,TA,6,Maj2,0,,Detchd,1920.0,Unf,1.0,338.0,Po,Po,N,0,0,0,0,0,0,,,,0,11,2007,WD ,Abnorml,67000
910205130,50,RM,75.0,13710,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420.0,Unf,0.0,490.0,910.0,GasA,TA,Y,FuseA,910,648,0,1558,0.0,0.0,1,1,4,1,TA,6,Typ,0,,Attchd,1950.0,Unf,1.0,282.0,TA,TA,Y,289,0,0,0,0,0,,MnPrv,,0,6,2007,WD ,Normal,152000
